Distribuído: True | world_size=4 | device=cuda:0
Construindo modelo...
Hierarquia: 2 estágio(s), 1 módulo(s) de roteamento
Parâmetros: 679.4M
Métricas em checkpoints/train_pt/hnet_1stage_L.metrics.txt
passo     10 | lm 5.7807 | ppl 323.98 | bpb 8.3397 | bpic 0.00 | ratio_loss 0.0000 | lb 1.2264 | lr 2.70e-06 | 338.22s/step | 109 tok/s
passo    310 | lm 1.5450 | ppl 4.69 | bpb 2.2290 | bpic 0.00 | ratio_loss 0.0000 | lb 1.1664 | lr 9.27e-05 | 2.83s/step | 13,033 tok/s
passo    320 | lm 1.5937 | ppl 4.92 | bpb 2.2993 | bpic 0.00 | ratio_loss 0.0000 | lb 1.1622 | lr 9.57e-05 | 2.82s/step | 13,056 tok/s
passo    330 | lm 1.5584 | ppl 4.75 | bpb 2.2483 | bpic 0.00 | ratio_loss 0.0000 | lb 1.1513 | lr 9.87e-05 | 2.80s/step | 13,149 tok/s
passo    340 | lm 1.5336 | ppl 4.64 | bpb 2.2126 | bpic 0.00 | ratio_loss 0.0000 | lb 1.1408 | lr 1.02e-04 | 2.79s/step | 13,193 tok/s
passo    350 | lm 1.4789 | ppl 4.39 | bpb 2.1336 | bpic 0.00 | ratio_loss 0.0000 | lb 1.1323 | lr 1.05e-04 | 2.77s/step | 13,297 tok/s
passo    360 | lm 1.5075 | ppl 4.52 | bpb 2.1748 | bpic 0.00 | ratio_loss 0.0000 | lb 1.1318 | lr 1.08e-04 | 2.75s/step | 13,385 tok/s
passo    370 | lm 1.5151 | ppl 4.55 | bpb 2.1858 | bpic 0.00 | ratio_loss 0.0000 | lb 1.1220 | lr 1.11e-04 | 2.74s/step | 13,478 tok/s
passo    380 | lm 1.5181 | ppl 4.56 | bpb 2.1901 | bpic 0.00 | ratio_loss 0.0000 | lb 1.1175 | lr 1.14e-04 | 2.72s/step | 13,576 tok/s
passo    390 | lm 1.4808 | ppl 4.40 | bpb 2.1364 | bpic 0.00 | ratio_loss 0.0000 | lb 1.1028 | lr 1.17e-04 | 2.69s/step | 13,712 tok/s
passo    400 | lm 1.5447 | ppl 4.69 | bpb 2.2285 | bpic 0.00 | ratio_loss 0.0000 | lb 1.1052 | lr 1.20e-04 | 2.69s/step | 13,712 tok/s
passo    410 | lm 1.4359 | ppl 4.20 | bpb 2.0716 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0988 | lr 1.23e-04 | 2.67s/step | 13,781 tok/s
passo    420 | lm 1.4733 | ppl 4.36 | bpb 2.1256 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0956 | lr 1.26e-04 | 2.67s/step | 13,827 tok/s
passo    430 | lm 1.4800 | ppl 4.39 | bpb 2.1352 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0915 | lr 1.29e-04 | 2.65s/step | 13,920 tok/s
passo    440 | lm 1.4494 | ppl 4.26 | bpb 2.0910 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0939 | lr 1.32e-04 | 2.67s/step | 13,789 tok/s
passo    450 | lm 1.4237 | ppl 4.15 | bpb 2.0540 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0874 | lr 1.35e-04 | 2.63s/step | 14,018 tok/s
passo    460 | lm 1.4346 | ppl 4.20 | bpb 2.0697 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0805 | lr 1.38e-04 | 2.62s/step | 14,051 tok/s
passo    470 | lm 1.4513 | ppl 4.27 | bpb 2.0939 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0781 | lr 1.41e-04 | 2.60s/step | 14,159 tok/s
passo    480 | lm 1.3975 | ppl 4.05 | bpb 2.0162 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0709 | lr 1.44e-04 | 2.59s/step | 14,252 tok/s
passo    490 | lm 1.4430 | ppl 4.23 | bpb 2.0819 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0704 | lr 1.47e-04 | 2.58s/step | 14,286 tok/s
passo    500 | lm 1.4523 | ppl 4.27 | bpb 2.0952 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0677 | lr 1.50e-04 | 2.57s/step | 14,343 tok/s
passo    510 | lm 1.4115 | ppl 4.10 | bpb 2.0363 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0652 | lr 1.53e-04 | 2.56s/step | 14,425 tok/s
passo    520 | lm 1.4294 | ppl 4.18 | bpb 2.0622 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0618 | lr 1.56e-04 | 2.54s/step | 14,536 tok/s
passo    530 | lm 1.3761 | ppl 3.96 | bpb 1.9852 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0595 | lr 1.59e-04 | 2.55s/step | 14,472 tok/s
passo    540 | lm 1.4546 | ppl 4.28 | bpb 2.0985 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0637 | lr 1.62e-04 | 2.55s/step | 14,438 tok/s
passo    550 | lm 1.4029 | ppl 4.07 | bpb 2.0239 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0590 | lr 1.65e-04 | 2.54s/step | 14,493 tok/s
passo    560 | lm 1.3888 | ppl 4.01 | bpb 2.0036 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0498 | lr 1.68e-04 | 2.53s/step | 14,575 tok/s
passo    570 | lm 1.3891 | ppl 4.01 | bpb 2.0041 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0495 | lr 1.71e-04 | 2.51s/step | 14,682 tok/s
passo    580 | lm 1.3812 | ppl 3.98 | bpb 1.9927 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0523 | lr 1.74e-04 | 2.54s/step | 14,537 tok/s
passo    590 | lm 1.3842 | ppl 3.99 | bpb 1.9969 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0419 | lr 1.77e-04 | 2.51s/step | 14,699 tok/s
passo    600 | lm 1.4023 | ppl 4.06 | bpb 2.0231 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0438 | lr 1.80e-04 | 2.52s/step | 14,641 tok/s
passo    610 | lm 1.3573 | ppl 3.89 | bpb 1.9581 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0439 | lr 1.83e-04 | 2.51s/step | 14,665 tok/s
passo    620 | lm 1.3645 | ppl 3.91 | bpb 1.9686 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0384 | lr 1.86e-04 | 2.49s/step | 14,796 tok/s
passo    630 | lm 1.3531 | ppl 3.87 | bpb 1.9521 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0371 | lr 1.89e-04 | 2.49s/step | 14,803 tok/s
passo    640 | lm 1.3713 | ppl 3.94 | bpb 1.9784 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0423 | lr 1.92e-04 | 2.50s/step | 14,727 tok/s
passo    650 | lm 1.3368 | ppl 3.81 | bpb 1.9286 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0427 | lr 1.95e-04 | 2.50s/step | 14,772 tok/s
passo    660 | lm 1.3538 | ppl 3.87 | bpb 1.9531 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0388 | lr 1.98e-04 | 2.50s/step | 14,767 tok/s
passo    670 | lm 1.4068 | ppl 4.08 | bpb 2.0296 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0397 | lr 2.01e-04 | 2.49s/step | 14,780 tok/s
passo    680 | lm 1.3609 | ppl 3.90 | bpb 1.9634 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0339 | lr 2.04e-04 | 2.49s/step | 14,833 tok/s
passo    690 | lm 1.3455 | ppl 3.84 | bpb 1.9412 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0409 | lr 2.07e-04 | 2.50s/step | 14,745 tok/s
passo    700 | lm 1.3620 | ppl 3.90 | bpb 1.9650 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0340 | lr 2.10e-04 | 2.48s/step | 14,848 tok/s
passo    710 | lm 1.3532 | ppl 3.87 | bpb 1.9523 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0305 | lr 2.13e-04 | 2.47s/step | 14,922 tok/s
passo    720 | lm 1.3754 | ppl 3.96 | bpb 1.9843 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0327 | lr 2.16e-04 | 2.50s/step | 14,724 tok/s
passo    730 | lm 1.3846 | ppl 3.99 | bpb 1.9975 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0274 | lr 2.19e-04 | 2.47s/step | 14,942 tok/s
passo    740 | lm 1.3441 | ppl 3.83 | bpb 1.9392 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0302 | lr 2.22e-04 | 2.47s/step | 14,925 tok/s
passo    750 | lm 1.3368 | ppl 3.81 | bpb 1.9285 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0322 | lr 2.25e-04 | 2.49s/step | 14,827 tok/s
passo    760 | lm 1.3600 | ppl 3.90 | bpb 1.9621 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0310 | lr 2.28e-04 | 2.48s/step | 14,852 tok/s
passo    770 | lm 1.3445 | ppl 3.84 | bpb 1.9396 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0241 | lr 2.31e-04 | 2.46s/step | 14,957 tok/s
passo    780 | lm 1.3257 | ppl 3.76 | bpb 1.9126 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0291 | lr 2.34e-04 | 2.49s/step | 14,818 tok/s
passo    790 | lm 1.3628 | ppl 3.91 | bpb 1.9661 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0349 | lr 2.37e-04 | 2.50s/step | 14,764 tok/s
passo    800 | lm 1.3367 | ppl 3.81 | bpb 1.9285 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0309 | lr 2.40e-04 | 2.49s/step | 14,785 tok/s
passo    810 | lm 1.2841 | ppl 3.61 | bpb 1.8526 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0223 | lr 2.43e-04 | 2.47s/step | 14,951 tok/s
passo    820 | lm 1.3456 | ppl 3.84 | bpb 1.9413 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0285 | lr 2.46e-04 | 2.48s/step | 14,868 tok/s
passo    830 | lm 1.2959 | ppl 3.65 | bpb 1.8696 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0214 | lr 2.49e-04 | 2.45s/step | 15,076 tok/s
passo    840 | lm 1.2861 | ppl 3.62 | bpb 1.8555 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0225 | lr 2.52e-04 | 2.45s/step | 15,035 tok/s
passo    850 | lm 1.2749 | ppl 3.58 | bpb 1.8392 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0161 | lr 2.55e-04 | 2.48s/step | 14,893 tok/s
passo    860 | lm 1.2770 | ppl 3.59 | bpb 1.8423 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0130 | lr 2.58e-04 | 2.43s/step | 15,152 tok/s
passo    870 | lm 1.2795 | ppl 3.60 | bpb 1.8460 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0216 | lr 2.61e-04 | 2.45s/step | 15,047 tok/s
passo    880 | lm 1.3293 | ppl 3.78 | bpb 1.9178 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0313 | lr 2.64e-04 | 2.49s/step | 14,793 tok/s
passo    890 | lm 1.3156 | ppl 3.73 | bpb 1.8979 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0202 | lr 2.67e-04 | 2.46s/step | 15,011 tok/s
passo    900 | lm 1.3255 | ppl 3.76 | bpb 1.9123 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0189 | lr 2.70e-04 | 2.44s/step | 15,109 tok/s
passo    910 | lm 1.3099 | ppl 3.71 | bpb 1.8898 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0200 | lr 2.73e-04 | 2.45s/step | 15,058 tok/s
passo    920 | lm 1.2806 | ppl 3.60 | bpb 1.8475 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0230 | lr 2.76e-04 | 2.46s/step | 14,961 tok/s
passo    930 | lm 1.2941 | ppl 3.65 | bpb 1.8670 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0216 | lr 2.79e-04 | 2.46s/step | 14,986 tok/s
passo    940 | lm 1.3383 | ppl 3.81 | bpb 1.9307 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0243 | lr 2.82e-04 | 2.48s/step | 14,864 tok/s
passo    950 | lm 1.3074 | ppl 3.70 | bpb 1.8862 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0171 | lr 2.85e-04 | 2.43s/step | 15,184 tok/s
passo    960 | lm 1.3362 | ppl 3.80 | bpb 1.9277 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0175 | lr 2.88e-04 | 2.44s/step | 15,126 tok/s
passo    970 | lm 1.3384 | ppl 3.81 | bpb 1.9309 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0180 | lr 2.91e-04 | 2.44s/step | 15,090 tok/s
passo    980 | lm 1.2939 | ppl 3.65 | bpb 1.8668 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0141 | lr 2.94e-04 | 2.44s/step | 15,094 tok/s
passo    990 | lm 1.2898 | ppl 3.63 | bpb 1.8608 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0199 | lr 2.97e-04 | 2.47s/step | 14,949 tok/s
passo   1000 | lm 1.3110 | ppl 3.71 | bpb 1.8914 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0149 | lr 3.00e-04 | 2.42s/step | 15,248 tok/s
Checkpoint salvo em checkpoints/pt-hnet/step_1000.pt
passo   1010 | lm 1.3293 | ppl 3.78 | bpb 1.9178 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0197 | lr 3.00e-04 | 3.89s/step | 9,480 tok/s
passo   1020 | lm 1.2942 | ppl 3.65 | bpb 1.8671 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0188 | lr 3.00e-04 | 2.44s/step | 15,106 tok/s
passo   1030 | lm 1.3171 | ppl 3.73 | bpb 1.9001 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0220 | lr 3.00e-04 | 2.46s/step | 14,970 tok/s
passo   1040 | lm 1.3158 | ppl 3.73 | bpb 1.8983 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0139 | lr 3.00e-04 | 2.45s/step | 15,066 tok/s
passo   1050 | lm 1.2659 | ppl 3.55 | bpb 1.8263 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0108 | lr 3.00e-04 | 2.43s/step | 15,198 tok/s
passo   1060 | lm 1.3088 | ppl 3.70 | bpb 1.8882 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0126 | lr 3.00e-04 | 2.43s/step | 15,198 tok/s
passo   1070 | lm 1.2785 | ppl 3.59 | bpb 1.8445 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0114 | lr 3.00e-04 | 2.42s/step | 15,219 tok/s
passo   1080 | lm 1.2487 | ppl 3.49 | bpb 1.8015 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0136 | lr 3.00e-04 | 2.43s/step | 15,189 tok/s
passo   1090 | lm 1.2805 | ppl 3.60 | bpb 1.8474 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0176 | lr 3.00e-04 | 2.45s/step | 15,062 tok/s
passo   1100 | lm 1.2293 | ppl 3.42 | bpb 1.7735 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0083 | lr 3.00e-04 | 2.42s/step | 15,251 tok/s
passo   1110 | lm 1.2966 | ppl 3.66 | bpb 1.8707 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0130 | lr 3.00e-04 | 2.46s/step | 14,956 tok/s
passo   1120 | lm 1.2510 | ppl 3.49 | bpb 1.8049 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0038 | lr 3.00e-04 | 2.39s/step | 15,426 tok/s
passo   1130 | lm 1.2960 | ppl 3.65 | bpb 1.8697 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0088 | lr 3.00e-04 | 2.42s/step | 15,248 tok/s
passo   1140 | lm 1.3270 | ppl 3.77 | bpb 1.9144 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0129 | lr 3.00e-04 | 2.41s/step | 15,287 tok/s
passo   1150 | lm 1.2937 | ppl 3.65 | bpb 1.8664 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0159 | lr 3.00e-04 | 2.44s/step | 15,086 tok/s
passo   1160 | lm 1.2663 | ppl 3.55 | bpb 1.8269 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0114 | lr 3.00e-04 | 2.45s/step | 15,053 tok/s
passo   1170 | lm 1.2104 | ppl 3.35 | bpb 1.7462 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0075 | lr 3.00e-04 | 2.40s/step | 15,330 tok/s
passo   1180 | lm 1.2343 | ppl 3.44 | bpb 1.7806 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0131 | lr 3.00e-04 | 2.44s/step | 15,081 tok/s
passo   1190 | lm 1.2477 | ppl 3.48 | bpb 1.8001 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0052 | lr 3.00e-04 | 2.38s/step | 15,464 tok/s
passo   1200 | lm 1.2421 | ppl 3.46 | bpb 1.7920 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0099 | lr 3.00e-04 | 2.41s/step | 15,278 tok/s
passo   1210 | lm 1.2806 | ppl 3.60 | bpb 1.8475 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0160 | lr 3.00e-04 | 2.44s/step | 15,124 tok/s
passo   1220 | lm 1.2645 | ppl 3.54 | bpb 1.8242 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0157 | lr 3.00e-04 | 2.45s/step | 15,069 tok/s
passo   1230 | lm 1.2941 | ppl 3.65 | bpb 1.8670 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0146 | lr 3.00e-04 | 2.47s/step | 14,907 tok/s
passo   1240 | lm 1.2799 | ppl 3.60 | bpb 1.8465 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0146 | lr 3.00e-04 | 2.43s/step | 15,198 tok/s
passo   1250 | lm 1.2363 | ppl 3.44 | bpb 1.7835 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0051 | lr 3.00e-04 | 2.38s/step | 15,482 tok/s
passo   1260 | lm 1.2420 | ppl 3.46 | bpb 1.7919 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0032 | lr 3.00e-04 | 2.39s/step | 15,415 tok/s
passo   1270 | lm 1.2284 | ppl 3.42 | bpb 1.7722 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0073 | lr 3.00e-04 | 2.40s/step | 15,361 tok/s
passo   1280 | lm 1.2400 | ppl 3.46 | bpb 1.7889 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0114 | lr 3.00e-04 | 2.44s/step | 15,134 tok/s
passo   1290 | lm 1.3002 | ppl 3.67 | bpb 1.8757 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0092 | lr 3.00e-04 | 2.41s/step | 15,271 tok/s
passo   1300 | lm 1.2990 | ppl 3.67 | bpb 1.8740 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0136 | lr 3.00e-04 | 2.45s/step | 15,077 tok/s
passo   1310 | lm 1.2375 | ppl 3.45 | bpb 1.7853 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0108 | lr 3.00e-04 | 2.42s/step | 15,234 tok/s
passo   1320 | lm 1.2219 | ppl 3.39 | bpb 1.7629 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0061 | lr 3.00e-04 | 2.42s/step | 15,207 tok/s
passo   1330 | lm 1.2386 | ppl 3.45 | bpb 1.7869 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0089 | lr 3.00e-04 | 2.40s/step | 15,354 tok/s
passo   1340 | lm 1.2412 | ppl 3.46 | bpb 1.7907 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0070 | lr 3.00e-04 | 2.40s/step | 15,372 tok/s
passo   1350 | lm 1.2291 | ppl 3.42 | bpb 1.7732 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0036 | lr 3.00e-04 | 2.39s/step | 15,429 tok/s
passo   1360 | lm 1.2236 | ppl 3.40 | bpb 1.7653 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0053 | lr 3.00e-04 | 2.39s/step | 15,454 tok/s
passo   1370 | lm 1.2230 | ppl 3.40 | bpb 1.7644 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0075 | lr 3.00e-04 | 2.40s/step | 15,349 tok/s
passo   1380 | lm 1.2078 | ppl 3.35 | bpb 1.7425 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0067 | lr 3.00e-04 | 2.41s/step | 15,308 tok/s
passo   1390 | lm 1.2640 | ppl 3.54 | bpb 1.8236 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0098 | lr 3.00e-04 | 2.43s/step | 15,190 tok/s
passo   1400 | lm 1.2441 | ppl 3.47 | bpb 1.7948 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0062 | lr 3.00e-04 | 2.40s/step | 15,392 tok/s
passo   1410 | lm 1.2620 | ppl 3.53 | bpb 1.8207 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0083 | lr 3.00e-04 | 2.41s/step | 15,315 tok/s
passo   1420 | lm 1.2348 | ppl 3.44 | bpb 1.7814 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0071 | lr 3.00e-04 | 2.41s/step | 15,268 tok/s
passo   1430 | lm 1.2008 | ppl 3.32 | bpb 1.7324 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0039 | lr 3.00e-04 | 2.39s/step | 15,453 tok/s
passo   1440 | lm 1.2241 | ppl 3.40 | bpb 1.7660 | bpic 0.00 | ratio_loss 0.0000 | lb 1.0114 | lr 3.00e-04 | 2.41s/step | 15,297 tok/s
